SD,20,26,01,27,02,15,40,   21.50,   20.98, 1024.54,   -95.7,   37.69
SD,20,26,01,27,02,25,40,   21.50,   20.96, 1024.57,   -95.9,   37.66
SD,20,26,01,27,02,35,40,   21.50,   20.93, 1024.59,   -96.0,   37.63
SD,20,26,01,27,02,45,40,   21.50,   20.87, 1024.50,   -95.3,   37.68
SD,20,26,01,27,02,55,40,   21.50,   20.85, 1024.59,   -96.1,   37.65
SD,20,26,01,27,03,05,40,   21.25,   20.82, 1024.50,   -95.4,   37.64
SD,20,26,01,27,03,15,40,   21.25,   20.77, 1024.42,   -94.7,   37.65
SD,20,26,01,27,03,25,40,   21.50,   20.73, 1024.46,   -95.0,   37.69
SD,20,26,01,27,03,35,40,   21.25,   20.69, 1024.28,   -93.5,   37.62
SD,20,26,01,27,03,45,40,   21.25,   20.66, 1024.38,   -94.4,   37.63
SD,20,26,01,27,03,55,40,   21.25,   20.64, 1024.38,   -94.4,   37.65
SD,20,26,01,27,04,05,40,   21.25,   20.61, 1024.18,   -92.7,   37.59
SD,20,26,01,27,04,15,40,   21.25,   20.56, 1024.10,   -92.0,   37.63
SD,20,26,01,27,04,25,40,   21.00,   20.53, 1024.13,   -92.3,   37.62
SD,20,26,01,27,04,35,40,   21.00,   20.49, 1024.13,   -92.3,   37.62
SD,20,26,01,27,04,45,40,   21.00,   20.47, 1023.95,   -90.8,   37.64
SD,20,26,01,27,04,55,40,   21.00,   20.43, 1023.94,   -90.7,   37.61
SD,20,26,01,27,05,05,40,   21.00,   20.41, 1023.83,   -89.8,   37.65
SD,20,26,01,27,05,15,40,   21.00,   20.37, 1023.66,   -88.4,   37.55
SD,20,26,01,27,05,25,40,   21.00,   20.34, 1023.60,   -87.9,   37.54
SD,20,26,01,27,05,35,40,   21.00,   20.32, 1023.59,   -87.8,   37.55
SD,20,26,01,27,05,45,40,   20.75,   20.30, 1023.56,   -87.6,   37.53
SD,20,26,01,27,05,55,40,   20.75,   20.25, 1023.45,   -86.7,   37.54
SD,20,26,01,27,06,05,40,   20.75,   20.22, 1023.33,   -85.7,   37.53
SD,20,26,01,27,06,15,40,   20.75,   20.18, 1023.27,   -85.2,   37.52
SD,20,26,01,27,06,25,40,   20.75,   20.17, 1023.34,   -85.8,   37.50
SD,20,26,01,27,06,35,40,   20.75,   20.13, 1023.28,   -85.3,   37.53
SD,20,26,01,27,06,45,40,   20.75,   20.12, 1023.24,   -84.9,   37.54
SD,20,26,01,27,06,55,40,   20.75,   20.08, 1023.18,   -84.5,   37.49
